Time,Alpha_L1i,Alpha_L1o,Alpha_L2i,Alpha_L2o,Alpha_L3i,Alpha_L3o,Alpha_L4i,Alpha_L4o,Alpha_R1i,Alpha_R1o,Alpha_R2i,Alpha_R2o,Alpha_R3i,Alpha_R3o,Alpha_R4i,Alpha_R4o,AVz,AVz_2,Ay,Ay_2,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L1i,Fz_L2,Fz_L2i,Fz_L2o,Fz_R1,Fz_R1i,Fz_R2,Fz_R2i,Fz_R2o,GearStat,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,PitchO1,Pitch_2,Pitch_A2,Pitch_A3,Pitch_A4,Roll,RollGL1,RollGL2,RollGR1,RollGR2,RollO_1,Roll_2,Roll_A2,Roll_A3,Roll_A4,Roll_E,Roll_E_2,Roll_L1,Roll_L2,Roll_L3,Roll_L4,Roll_R1,Roll_R2,Roll_R3,Roll_R4,Rot_L1,Rot_L2,Rot_L3,Rot_L4,Rot_R1,Rot_R2,Rot_R3,Rot_R4,Station,Steer_L1,Steer_L2,Steer_R1,Steer_R2,Steer_SW,VisO_1,Vx,VxTarget,Vxz_Fwd,Vx_2,Xctc_L1o,Xctc_L2o,Xctc_R1o,Xctc_R2o,Xo,Xo_2,X_A2,X_A3,X_A4,X_L1,X_L2,X_L3,X_L4,X_Obj_1,X_R1,X_R2,X_R3,X_R4,Yaw,YawO_1,Yaw_2,Yaw_L1,Yaw_L2,Yaw_L3,Yaw_L4,Yaw_R1,Yaw_R2,Yaw_R3,Yaw_R4,Yctc_L1o,Yctc_L2o,Yctc_R1o,Yctc_R2o,Yo,Yo_2,Y_A2,Y_A3,Y_A4,Y_L1,Y_L2,Y_L3,Y_L4,Y_Obj_1,Y_R1,Y_R2,Y_R3,Y_R4,Zgnd_L1o,Zgnd_L2o,Zgnd_R1o,Zgnd_R2o,Zo,Zo_2,Z_A2,Z_A3,Z_A4,Z_L1,Z_L2,Z_L3,Z_L4,Z_Obj_1,Z_R1,Z_R2,Z_R3,Z_R4
          4.5, 1.52971661091,             0, -1.26250112057, -1.26032888889, -2.84165835381,             0, -3.23171806335,             0, 1.61728990078,             0, -1.27469801903, -1.27692008018, -2.78631711006,             0, -3.16880297661,             0, -6.47961616516, 8.92997169495, -0.131622612476, 0.340089917183,             0, -72.0742645264, -243.656295776, -31.4331951141, -190.197647095, -2764.39575195, 8671.31933594, -2812.44116211,  9228.6640625, 9515.98632812, 9515.98632812,    34311.5625, 17262.4394531, 17049.1210938, 8989.06738281, 8989.06738281, 37106.7851562,  18446.734375, 18660.0527344,             1, 2.76459527016,  2.3205165863, -2.10492444038,             0,             0,             0,             0,             0, 0.312749624252, -2.10492444038, 0.312749624252, 0.312749624252, 0.063302911818,             0,             0,             0,             0,             0, -0.051560703665, 0.0840127244592, 0.170803263783, 0.202693134546, 0.0633456557989, -0.0515614710748, 0.0477660410106, 0.0839560329914, 0.170800715685, 0.202690109611, 0.730995357037, 0.0839560329914, 0.170800715685, 0.202690109611,  35.045879364, 35.0442237854, 39.3284797668, 39.3281936646,  35.180103302, 35.1923484802, 39.5156593323, 39.5152854919, 86.6135787964, -3.91414141655,             0, -4.05119132996,             0, -86.7006454468,             1, 68.4204559326,            70, 68.4169311523, 68.3813705444,  86.434677124, 83.1001663208, 86.7638702393, 83.5195999146, 86.6135787964, 83.2434234619, 83.3099899292, 77.4376754761, 76.6346969604, 86.4347229004, 83.1280441284, 77.2321395874, 76.4291610718, 98.0164031982,  86.764465332,   83.49193573, 77.6432113647, 76.8402328491, 11.0385360718,             0, 9.86323547363, 7.12352085114, 11.0416212082, 9.86230278015, 9.86212921143, 7.01137638092, 11.0416212082, 9.86230278015, 9.86212921143, 3.17698407173, 2.75143265724, 1.46252727509, 0.601970851421,  2.3205165863, 1.66086101532, 1.67617475986, 0.65240240097, 0.512890338898, 3.17666721344, 2.60858774185, 1.83466386795, 1.69515025616, 3.50306558609, 1.45766365528, 0.743761837482, -0.529859006405, -0.669369518757,             0,             0,             0, -5.55111512313e-17, -0.0017557508545, -0.121984653175, 0.366432696581, 0.319459319115, 0.31989389658, 0.383043706417, 0.367824733257, 0.323036551476, 0.324138998985,             0, 0.384062230587, 0.365040659904, 0.315882086754, 0.315648764372
        4.525, 1.59211266041,             0, -1.0497546196, -1.04755806923, -2.73460054398,             0, -3.08428001404,             0, 1.68760812283,             0, -1.06211876869, -1.06437683105, -2.68665957451,             0, -3.03022551537,             0, -7.88305711746, 8.02810287476, -0.150121673942, 0.322092950344,             0, -67.1575317383, -240.826477051, -26.5250835419, -184.491317749, -2911.02929688, 7939.58251953, -2939.31494141, 8371.13671875, 9582.49121094, 9582.49121094, 35625.9882812, 17896.0097656, 17729.9804688, 8948.27929688, 8948.27929688, 37801.5351562, 18817.7539062,   18983.78125,             1, 2.85913395882, 2.39093565941, -2.12079977989,             0,             0,             0,             0,             0, 0.33201187849, -2.12079977989, 0.33201187849, 0.33201187849, 0.0439200289547,             0,             0,             0,             0,             0, -0.0595587566495, 0.0653884336352, 0.165528342128, 0.193719133735, 0.0439501330256, -0.0595597587526, 0.0445374548435, 0.0653436407447, 0.165525570512, 0.193715885282, 0.724871873856, 0.0653436407447, 0.165525570512, 0.193715885282, 35.2394294739, 35.2377548218, 39.5422096252, 39.5419197083, 35.3714294434, 35.3834838867, 39.7334480286, 39.7330741882, 87.0840072632, -4.01264667511,             0, -4.16420793533,             0, -89.6039733887,             1, 68.3873519897,            70, 68.3854522705, 68.3693466187, 86.9077453613, 83.5719146729, 87.2314071655, 83.9845809937, 87.0840072632, 83.7111358643, 83.7783279419, 77.9093017578,  77.106842041, 86.9077758789,  83.599319458, 77.6993865967, 76.8969345093, 98.4815826416, 87.2319717407, 83.9573364258, 78.1192092896, 77.3167495728, 10.8587694168,             0, 10.0752830505, 6.84503412247, 10.8611898422, 10.0743236542, 10.0741596222, 6.71846103668, 10.8611898422, 10.0743236542, 10.0741596222, 3.24804973602, 2.83284640312, 1.53253042698, 0.682075500488, 2.39093565941, 1.74192404747, 1.75705170631, 0.712075412273, 0.569582998753,  3.2477543354, 2.69003343582, 1.89356851578, 1.75107491016, 3.50238204002, 1.52770352364, 0.824070036411, -0.469417661428, -0.611908853054,             0,             0,             0, 5.55111512313e-17, -0.00192115094978, -0.123101361096, 0.365432262421, 0.320181429386, 0.320646613836, 0.382911264896, 0.366515696049, 0.323648184538, 0.324703782797,             0, 0.38414400816, 0.364348828793, 0.316714674234, 0.316589444876
         4.55, 1.64968562126,             0, -0.841023564339, -0.838978230953, -2.6102309227,             0, -2.91709685326,             0,  1.7514578104,             0, -0.852562606335, -0.854674756527, -2.56992006302,             0, -2.87205862999,             0, -9.15656471252,  7.0625038147, -0.180510401726, 0.306632101536,             0, -64.0040512085, -237.668624878, -26.8335533142, -185.656997681, -3035.44287109, 6976.09033203, -3033.26977539, 7275.20117188, 9644.02441406, 9644.02441406, 36348.2304688, 18224.9902344, 18123.2402344, 8899.31933594, 8899.31933594, 37681.4921875, 18789.8710938, 18891.6191406,             1, 2.94772744179, 2.45942687988, -2.12398934364,             0,             0,             0,             0,             0, 0.336166530848, -2.12398934364, 0.336166530848, 0.336166530848, 0.0173064135015,             0,             0,             0,             0,             0, -0.0741952285171, 0.0400727242231, 0.156209021807, 0.181831359863, 0.0173183120787, -0.0741965025663, 0.033601462841, 0.0400451943278, 0.156206324697, 0.181828230619, 0.710234045982, 0.0400451943278, 0.156206324697, 0.181828230619, 35.4330444336, 35.4313735962, 39.7561225891, 39.7558250427, 35.5624160767, 35.5742454529, 39.9509849548, 39.9506034851, 87.5542984009, -4.08827114105,             0, -4.25124454498,             0, -91.7813644409,             1, 68.3456420898,            70, 68.3463668823, 68.3607406616, 87.3812408447, 84.0438842773,  87.698387146, 84.4484939575, 87.5542984009, 84.1788711548, 84.2462387085, 78.3804702759, 77.5784835815, 87.3812637329, 84.0707244873, 78.1666641235, 77.3646850586, 98.9453582764, 87.6989212036, 84.4217529297, 78.5942687988, 77.7922821045, 10.6452035904,             0, 10.2641124725, 6.55537700653,  10.646689415, 10.2631959915,  10.263045311, 6.41730451584,  10.646689415, 10.2631959915,  10.263045311, 3.31729459763, 2.91441345215, 1.60054111481, 0.762113392353, 2.45942687988, 1.82315933704,  1.8380125761, 0.77431756258, 0.629174172878, 3.31707143784, 2.77165818214,  1.9551128149, 1.80996847153, 3.50161862373, 1.59580767155, 0.904366910458, -0.406477689743, -0.551620066166, 5.55111512313e-17,             0,             0, -5.55111512313e-17, -0.00206618243828, -0.123437970877, 0.365132510662, 0.320259541273, 0.320579111576, 0.382788717747, 0.365796506405, 0.323531121016, 0.324387311935,             0, 0.384242743254, 0.364468544722, 0.316987961531, 0.316770911217
        4.575, 1.71355903149,             0, -0.638915657997, -0.637179613113, -2.45870923996,             0, -2.71794128418,             0,  1.8203138113,             0, -0.64872854948, -0.65052819252, -2.42659139633,             0, -2.68244385719,             0, -10.2309894562, 5.96468830109, -0.209800839424, 0.291694968939,             0, -64.990524292, -239.588180542, -31.4705314636, -190.550949097, -3159.42431641, 5920.41210938, -3110.72021484, 6069.74853516,   9713.328125,   9713.328125, 36383.1523438, 18201.1523438,         18182, 8835.62304688, 8835.62304688, 36634.0976562, 18307.4726562,     18326.625,             1, 3.03003668785, 2.52590036392, -2.11265945435,             0,             0,             0,             0,             0, 0.323766380548, -2.11265945435, 0.323766380548, 0.323766380548, -0.0178209971637,             0,             0,             0,             0,             0, -0.0918131545186, 0.00754238199443, 0.144797414541, 0.168414950371, -0.0178331173956, -0.091814622283, 0.0133149279281, 0.00753725552931, 0.144795104861, 0.168412253261, 0.685996413231, 0.00753725552931, 0.144795104861, 0.168412253261, 35.6266860962,  35.625038147,  39.970249176, 39.9699478149, 35.7530670166, 35.7646522522, 40.1682510376, 40.1678619385, 88.0244140625, -4.14232683182,             0, -4.31381702423,             0, -93.3098983765,             1, 68.3088912964,            70,  68.311958313,  68.352973938, 87.8550796509, 84.5160369873,  88.164855957, 84.9114685059, 88.0244140625, 84.6466903687,  84.713760376, 78.8511810303, 78.0496139526, 87.8550872803, 84.5422286987, 78.6340179443, 77.8324508667, 99.4097366333, 88.1653442383, 84.8852996826, 79.0683517456,  78.266784668, 10.4023036957,             0,  10.427318573, 6.25765609741, 10.4025821686, 10.4265003204,  10.426366806, 6.11081171036, 10.4025821686, 10.4265003204,  10.426366806, 3.38460707664, 2.99578261375, 1.66648757458, 0.841778874397, 2.52590036392, 1.90432393551, 1.91873335838, 0.83909201622, 0.691658675671, 3.38451886177, 2.85311865807, 2.01927375793, 1.87183952332,   3.500852108, 1.66191148758, 0.984348237514, -0.34108966589, -0.488522171974,             0,             0,             0,             0, -0.00218250788748, -0.122876241803, 0.365636825562, 0.319668710232, 0.319727420807, 0.382650732994, 0.365761786699, 0.322701275349, 0.323254615068,             0, 0.384371608496, 0.365511864424, 0.316636115313, 0.316200196743
          4.6, 1.79008078575,             0, -0.442823767662, -0.44151943922, -2.27429842949,             0, -2.47950911522,             0, 1.90034604073,             0, -0.450207531452, -0.451563775539, -2.25084018707,             0, -2.45393657684,             0, -11.1051568985, 4.70092487335, -0.243865519762, 0.276924818754,             0, -68.6261520386, -242.285324097, -39.6968994141, -199.340942383, -3286.34960938,  4795.6015625, -3201.72119141, 4831.66162109, 9767.48925781, 9767.48925781, 35896.4296875, 17917.5273438, 17978.9042969, 8790.00976562, 8790.00976562, 35092.1835938, 17576.7792969, 17515.4023438,             1, 3.10574960709, 2.59044981003, -2.09214639664,             0,             0,             0,             0,             0, 0.300054699183, -2.09214639664, 0.300054699183, 0.300054699183, -0.0519675947726,             0,             0,             0,             0,             0, -0.111030258238, -0.0241720974445, 0.134266018867, 0.155608206987, -0.0520022585988, -0.111031778157, -0.00828456599265, -0.0241559837013, 0.134264171124, 0.155606076121, 0.660398304462, -0.0241559837013, 0.134264171124, 0.155606076121,  35.820350647, 35.8187561035, 40.1846237183, 40.1843185425, 35.9434432983, 35.9547843933, 40.3852081299, 40.3848152161, 88.4944534302, -4.17599487305,             0, -4.35311412811,             0, -94.283531189,             1,   68.28931427,            70, 68.2932739258, 68.3437347412, 88.3292694092, 84.9884338379, 88.6309661865, 85.3737640381, 88.4944534302, 85.1146392822, 85.1810684204, 79.3214187622, 78.5202026367, 88.3292694092, 85.0139160156, 79.1014938354,   78.30027771,  99.876663208, 88.6314163208, 85.3482284546,  79.541343689, 78.7401199341,  10.134929657,             0, 10.5610046387, 5.95584869385, 10.1340475082, 10.5603017807, 10.5601892471, 5.80301570892, 10.1340475082, 10.5603017807, 10.5601892471, 3.45004415512, 3.07671642303, 1.73046374321, 0.920882880688, 2.59044981003,   1.985039711, 1.99895179272, 0.90641194582, 0.757101714611, 3.45009922981, 2.93413066864, 2.08608388901, 1.93677294254, 3.50015950203, 1.72605490685,   1.063773036, -0.273259878159, -0.422569423914, -5.55111512313e-17, -5.55111512313e-17,             0, -5.55111512313e-17, -0.00228227465414, -0.121748238802, 0.366647064686, 0.31853339076, 0.318322777748, 0.382542848587, 0.366246551275, 0.321345418692, 0.32158178091,             0, 0.384464472532, 0.367047607899, 0.315721392632, 0.315063774586
        4.625, 1.85215735435,             0, -0.280580580235, -0.279707640409, -2.05863213539,             0, -2.20484685898,             0, 1.96362900734,             0, -0.285527646542, -0.28643733263, -2.04366064072,             0, -2.18881058693,             0, -11.7459201813, 3.30747079849, -0.275039494038, 0.259968280792,             0, -73.3667678833, -249.184585571, -48.8934402466, -209.432769775, -3403.52563477, 3713.12255859, -3300.04492188, 3667.64697266, 9797.67382812, 9797.67382812,    35400.3125, 17633.9628906, 17766.3496094,  8776.3203125,  8776.3203125,  33665.578125, 16898.9824219, 16766.5957031,             1, 3.17456698418, 2.65310359001, -2.07244634628,             0,             0,             0,             0,             0, 0.274682939053, -2.07244634628, 0.274682939053, 0.274682939053, -0.0817638114095,             0,             0,             0,             0,             0, -0.128680974245, -0.052137773484, 0.125327080488, 0.143529385328, -0.0818173289299, -0.12868244946, -0.0273318998516, -0.0521036721766, 0.125325649977, 0.143527746201, 0.636591911316, -0.0521036721766, 0.125325649977, 0.143527746201, 36.0140838623, 36.0125770569, 40.3992805481, 40.3989715576, 36.1336593628, 36.1447639465, 40.6018180847, 40.6014213562, 88.9646911621, -4.18849992752,             0, -4.36877679825,             0, -94.7933883667,             1, 68.2925338745,            70,  68.295425415, 68.3318939209, 88.8039245605, 85.4612503052, 89.0970001221, 85.8357696533, 88.9646911621, 85.5826873779, 85.6484527588, 79.7911453247,  78.990196228, 88.8039016724, 85.4859924316,  79.569152832, 78.7682037354, 100.347259521,   89.09740448, 85.8109207153, 80.0131378174, 79.2121887207, 9.84865379333,             0, 10.6613893509, 5.65642118454, 9.84676837921, 10.6607875824,  10.660700798, 5.50005531311, 9.84676837921, 10.6607875824,  10.660700798, 3.51360416412, 3.15688848495, 1.79250192642, 0.99914932251, 2.65310359001, 2.06494069099, 2.07834839821, 0.976274847984, 0.825551748276, 3.51378560066, 3.01435303688, 2.15555953979, 2.00483584404, 3.49961638451, 1.78824937344, 1.14234352112, -0.203009873629, -0.353732466698,             0, 5.55111512313e-17, 5.55111512313e-17, -5.55111512313e-17, -0.00239033973776, -0.120678119361, 0.367604494095, 0.317181766033, 0.31680059433, 0.382482677698, 0.366740584373, 0.319806575775, 0.31980663538,             0, 0.384493559599, 0.368468403816, 0.314556956291, 0.31379455328
         4.65, 1.90062224865,             0, -0.134795993567, -0.134359374642, -1.81989991665,             0, -1.89988422394,             0, 2.01152420044,             0, -0.137272492051, -0.137728273869, -1.81257581711,             0, -1.89223766327,             0, -12.2510719299, 1.82507419586, -0.291854500771, 0.237620264292,             0, -77.0876922607, -256.471252441, -54.5104751587, -215.366928101, -3503.64550781, 2765.08642578, -3372.26464844, 2665.25488281, 9842.86425781, 9842.86425781, 35491.1132812, 17646.4023438, 17844.7089844, 8758.66992188, 8758.66992188,  32892.609375, 16545.4570312, 16347.1503906,             1, 3.23617744446, 2.71381235123, -2.06373286247,             0,             0,             0,             0,             0, 0.257691025734, -2.06373286247, 0.257691025734, 0.257691025734, -0.109559901059,             0,             0,             0,             0,             0, -0.14248521626, -0.0780980661511, 0.115919113159, 0.130883842707, -0.1096310094, -0.142486661673, -0.0459025539458, -0.0780474096537, 0.115917935967, 0.130882516503, 0.611840844154, -0.0780474096537, 0.115917935967, 0.130882516503, 36.2079391479, 36.2065582275, 40.6142463684, 40.6139335632, 36.3238296509, 36.3347129822, 40.8180503845,  40.817653656, 89.4353942871, -4.17864608765,             0, -4.35987615585,             0, -94.9072723389,             1, 68.3148040771,            70, 68.3151168823, 68.3180236816, 89.2791748047, 85.9347076416, 89.5632247925, 86.2978744507, 89.4353942871, 86.0508041382, 86.1162109375,  80.260345459,  79.459564209, 89.2791442871, 85.9586715698, 80.0370254517, 79.2362518311, 100.821243286, 89.5635986328, 86.2737503052, 80.4836654663, 79.6828842163, 9.54833030701,             0, 10.7257146835, 5.36531257629, 9.54551792145, 10.7251939774, 10.7251262665, 5.20769357681, 9.54551792145, 10.7251939774, 10.7251262665, 3.57521152496,  3.2359585762, 1.85255515575, 1.07627892494, 2.71381235123, 2.14371585846,  2.1566131115, 1.04863262177, 0.897000730038, 3.57551646233,  3.0934586525, 2.22766757011, 2.07603526115, 3.49923920631, 1.84846568108, 1.21976745129, -0.130402207375, -0.282033711672,             0,             0,             0, -5.55111512313e-17, -0.00252950680442, -0.120298735797, 0.367944031954, 0.315981984138, 0.315595179796, 0.382392585278, 0.366649955511, 0.318409740925, 0.318336367607,             0, 0.384530514479, 0.369238108397, 0.31355419755, 0.312853991985
        4.675,  1.9408595562,             0, 0.00754163973033, 0.00751636503264, -1.5602684021,             0, -1.58152329922,             0, 2.04983758926,             0, 0.00768510764465, 0.00771153206006, -1.55908787251,             0, -1.58032262325,             0, -12.7010192871, 0.341041296721, -0.304945588112, 0.209485694766,             0, -77.2660446167, -260.855987549, -55.6644554138, -217.563247681, -3590.23217773, 1880.52978516, -3432.47607422, 1765.93835449, 9887.94726562, 9887.94726562, 36451.7851562, 18098.7128906, 18353.0722656, 8750.63183594, 8750.63183594, 33118.8046875, 16686.5820312, 16432.2226562,             1, 3.29023694992, 2.77257728577, -2.07175850868,             0,             0,             0,             0,             0, 0.255350112915, -2.07175850868, 0.255350112915, 0.255350112915, -0.132968783379,             0,             0,             0,             0,             0, -0.155394405127, -0.100173227489, 0.102313920856, 0.112355738878, -0.133055761456, -0.155395939946, -0.0607107467949, -0.100107751787, 0.102312907577, 0.112354621291, 0.589338362217, -0.100107751787, 0.102312907577, 0.112354621291, 36.4019584656, 36.4007453918, 40.8295326233, 40.8292198181, 36.5140266418, 36.5247077942, 41.0338897705,  41.033493042, 89.9067230225, -4.15250968933,             0, -4.33314943314,             0, -94.6494064331,             1, 68.3444137573,            70, 68.3417816162, 68.3040924072, 89.7551193237, 86.4089202881, 90.0298080444, 86.7602844238, 89.9067230225, 86.5189819336, 86.5845031738, 80.7290039062, 79.9282989502, 89.7550811768, 86.4320831299, 80.5051345825, 79.7044296265, 101.297019958, 90.0301437378, 86.7369232178, 80.9528808594, 80.1521759033, 9.23612785339,             0, 10.7526817322, 5.07869672775, 9.23250579834, 10.7522258759, 10.7521810532, 4.92150115967, 9.23250579834, 10.7522258759, 10.7521810532, 3.63485956192, 3.31377840042, 1.91063165665, 1.15214574337, 2.77257728577, 2.22110199928, 2.23359560966, 1.12337911129, 0.971356093884, 3.63526296616,  3.1712872982, 2.30230903625, 2.15028572083, 3.49901103973, 1.90669071674, 1.29590392113, -0.0555508248508, -0.207573592663,             0,             0, 5.55111512313e-17,             0, -0.00270630442537, -0.120961166918, 0.367352724075, 0.315199434757, 0.314968973398, 0.382302671671, 0.36569288373, 0.317342281342, 0.317322134972,             0, 0.384548127651, 0.369012594223, 0.313056588173, 0.312615841627
          4.7, 1.96142601967,             0, 0.14150428772, 0.14101561904, -1.29325604439,             0, -1.25349867344,             0, 2.06728458405,             0, 0.14427998662, 0.144791573286, -1.2963000536,             0, -1.25644600391,             0, -13.1035251617, -1.06553387642, -0.312385946512, 0.178273528814,             0, -73.5553207397, -261.13885498, -52.3901100159, -214.427093506, -3649.99584961, 1030.33093262, -3470.22216797, 918.598266602, 9923.17285156, 9923.17285156, 38231.4335938, 18962.4570312, 19268.9785156, 8749.14355469, 8749.14355469, 34214.9453125, 17260.7324219, 16954.2109375,             1, 3.33646202087, 2.82930660248, -2.09513473511,             0,             0,             0,             0,             0, 0.267676413059, -2.09513473511, 0.267676413059, 0.267676413059, -0.154785782099,             0,             0,             0,             0,             0, -0.165394350886, -0.120717905462, 0.0874094367027, 0.0912196338177, -0.154889330268, -0.165396168828, -0.0737814828753, -0.120637200773, 0.0874084830284, 0.0912186428905, 0.566979408264, -0.120637200773, 0.0874084830284, 0.0912186428905, 36.5961456299, 36.5951194763, 41.0451316833, 41.0448188782, 36.7042655945, 36.7147521973, 41.2493553162, 41.2489547729, 90.3786773682, -4.10865831375,             0, -4.28708744049,             0, -94.0232620239,             1, 68.3670501709,            70, 68.3623809814, 68.2924880981, 90.2317276001, 86.8838882446, 90.4967498779, 87.2230453491, 90.3786773682, 86.9872360229, 87.0533447266, 81.1971664429,  80.396446228, 90.2316818237, 86.9062271118, 80.9734802246, 80.1727600098, 101.772407532, 90.4970550537, 87.2004699707, 81.4208526611, 80.6201248169,  8.9133682251,             0, 10.7434139252, 4.79925012589, 8.90895462036, 10.7430057526, 10.7429876328, 4.64420700073, 8.90895462036, 10.7430057526, 10.7429876328, 3.69245934486, 3.39018177986, 1.96665346622, 1.22659790516, 2.82930660248, 2.29702925682, 2.30915093422, 1.20031797886, 1.04840707779, 3.69294977188, 3.24768781662, 2.37928438187, 2.22737336159, 3.49891233444, 1.96286046505, 1.37061417103, 0.0213516112417, -0.130559295416,             0,             0,             0,             0, -0.0029043329414, -0.1225656569, 0.365920305252, 0.314922600985, 0.31494063139, 0.382232397795, 0.36392006278, 0.316753268242, 0.316851139069,             0,   0.384552598, 0.367920547724, 0.313091903925, 0.313030153513
        4.725, 1.97709465027,             0, 0.289308696985, 0.288279116154, -1.0209634304,             0, -0.923504292965,             0, 2.07942342758,             0, 0.295161157846, 0.296240568161, -1.02638220787,             0, -0.928403735161,             0, -13.5164756775, -2.39707732201, -0.312593281269, 0.14480869472,             0, -67.7117996216, -267.347045898, -45.7455368042, -215.767745972, -3689.97509766, 187.179672241, -3485.59887695, 109.434204102, 9955.92285156, 9955.92285156,   40363.40625, 20003.7265625, 20359.6777344,       8734.25,       8734.25, 35699.2148438, 18027.5839844, 17671.6328125,             1, 3.37521076202, 2.88392686844, -2.12567448616,             0,             0,             0,             0,             0, 0.288607120514, -2.12567448616, 0.288607120514, 0.288607120514, -0.175426512957,             0,             0,             0,             0,             0, -0.170917287469, -0.140187561512, 0.0733164250851, 0.0714092999697, -0.175547301769, -0.170919448137, -0.0870307162404, -0.140091091394, 0.0733154937625, 0.0714083909988,  0.5439645648, -0.140091091394, 0.0733154937625, 0.0714083909988, 36.7904396057, 36.7896118164, 41.2610359192,  41.260723114, 36.8945007324, 36.9047813416,  41.464466095, 41.4640693665, 90.8510360718, -4.04919958115,             0, -4.22359466553,             0, -93.0259170532,             1,   68.37159729,            70, 68.3666992188,   68.28490448, 90.7088470459, 87.3594512939, 90.9639205933, 87.6859970093, 90.8510360718, 87.4556350708, 87.5225906372, 81.6648864746, 80.8640518188, 90.7088012695, 87.3809356689, 81.4421005249, 80.6412582397, 102.245491028, 90.9641952515, 87.6642456055, 81.8876800537, 81.0868453979, 8.58054733276,             0, 10.6999206543, 4.52531433105, 8.57534790039, 10.6995515823, 10.6995611191,  4.3742980957, 8.57534790039, 10.6995515823, 10.6995611191, 3.74793338776, 3.46506810188, 2.02055835724, 1.29954445362, 2.88392686844, 2.37148141861, 2.38318657875,  1.2792122364, 1.12789320946, 3.74851226807, 3.32256340981, 2.45834827423, 2.30702924728, 3.49892115593, 2.01691746712,  1.4438097477, 0.100076116621, -0.0512429475784,             0,             0, -5.55111512313e-17,             0, -0.00308829033747, -0.124585486948, 0.364119112492,  0.3150832057, 0.315335839987, 0.382167041302, 0.361796319485, 0.316618740559, 0.316831409931,             0, 0.384583771229, 0.366441905499, 0.313547700644, 0.31384024024
         4.75,  1.9851064682,             0, 0.448527276516, 0.44688102603, -0.74928766489,             0, -0.59852617979,             0, 2.08308792114,             0, 0.45789206028, 0.459620594978, -0.755328953266,             0, -0.603350758553,             0, -13.9421901703, -3.63695263863, -0.318374276161, 0.112132690847,             0, -61.4888153076, -267.509063721, -39.9229545593, -210.75982666, -3712.36914062, -661.104553223, -3495.34301758, -718.214782715, 9959.85351562, 9959.85351562, 42122.6757812, 20864.2421875, 21258.4316406, 8726.58496094, 8726.58496094, 36957.4335938, 18675.8105469, 18281.6210938,             1, 3.40714097023, 2.93642830849, -2.15160751343,             0,             0,             0,             0,             0, 0.308700442314, -2.15160751343, 0.308700442314, 0.308700442314, -0.190643385053,             0,             0,             0,             0,             0, -0.175519034266, -0.155249878764, 0.059019189328, 0.0521883070469, -0.190777882934, -0.175521582365, -0.0983769744635, -0.155140414834, 0.0590183362365, 0.0521875470877, 0.523942291737, -0.155140414834, 0.0590183362365, 0.0521875470877, 36.9847679138, 36.9841499329,  41.477230072, 41.4769172668, 37.0846481323, 37.0947113037, 41.6792564392,  41.678855896, 91.3235092163, -3.97386860847,             0, -4.14204788208,             0, -91.6490097046,             1, 68.3548049927,            70, 68.3517074585, 68.2816162109, 91.1862716675, 87.8353729248, 91.4310836792, 88.1489105225, 91.3235092163, 87.9242782593, 87.9920043945, 82.1322402954, 81.3312072754, 91.1862258911, 87.8559951782, 81.9110107422, 81.1099700928, 102.715461731, 91.4313354492, 88.1280136108,  82.353477478, 81.5524368286, 8.23706626892,             0,  10.624206543, 4.25668048859,  8.2312374115, 10.6238889694, 10.6239261627,  4.1118516922,  8.2312374115, 10.6238889694, 10.6239261627, 3.80126881599,  3.5384516716, 2.07234501839, 1.37100446224, 2.93642830849, 2.44440102577, 2.45569968224, 1.35982084274, 1.20954620838, 3.80192303658, 3.39590978622, 2.53925037384, 2.38897585869, 3.49901461601, 2.06883716583, 1.51548981667, 0.180391162634, 0.0301165822893,             0,             0,             0,             0, -0.00321803707629, -0.126273348927, 0.362616151571, 0.315486013889, 0.315862774849, 0.382159084082, 0.360043823719, 0.316722095013, 0.316955804825,             0, 0.384600281715, 0.365188479424, 0.314249962568, 0.314769774675
