Time,Alpha_L1i,Alpha_L1o,Alpha_L2i,Alpha_L2o,Alpha_R1i,Alpha_R1o,Alpha_R2i,Alpha_R2o,AVz,Ay,Bk_Stat,Fx_L1,Fx_L2,Fx_R1,Fx_R2,Fy_L1,Fy_L2,Fy_R1,Fy_R2,Fz_L1,Fz_L1i,Fz_L2,Fz_L2i,Fz_L2o,Fz_R1,Fz_R1i,Fz_R2,Fz_R2i,Fz_R2o,Lat_Targ,Lat_Veh,Pitch,PitchGL1,PitchGL2,PitchGR1,PitchGR2,Pitch_A1,Pitch_A2,Roll,RollGL1,RollGL2,RollGR1,RollGR2,Roll_A1,Roll_A2,Roll_E,Roll_L1,Roll_L2,Roll_R1,Roll_R2,Rot_L1,Rot_L2,Rot_R1,Rot_R2,Station,Steer_L1,Steer_L2,Steer_R1,Steer_R2,Steer_SW,Vx,VxTarget,Vxz_Fwd,Xctc_L1o,Xctc_L2o,Xctc_R1o,Xctc_R2o,Xo,X_A1,X_A2,X_L1,X_L2,X_R1,X_R2,Yaw,Yaw_L1,Yaw_L2,Yaw_R1,Yaw_R2,Yctc_L1o,Yctc_L2o,Yctc_R1o,Yctc_R2o,Yo,Y_A1,Y_A2,Y_L1,Y_L2,Y_R1,Y_R2,Zgnd_L1o,Zgnd_L2o,Zgnd_R1o,Zgnd_R2o,Zo,Z_A1,Z_A2,Z_L1,Z_L2,Z_R1,Z_R2
6.75, 0.5276124456247, 0, 2.700465360248, 2.690138668044, 0.3272656640326, 0, 2.753414683692, 2.764233481935, -13.94426458215, -0.2374218933256, 0, -115.6307817345, 1091.719228127, -127.3854818575, 1191.232101856, -3142.479430208, -6469.153000725, -1622.26426666, -2790.862033898, 21975.9070718, 21975.9070718, 15327.43950228, 7295.617906023, 8031.821596255, 15597.10072992, 15597.10072992, 6478.746115814, 3607.474903023, 2871.271212791, 2.226010737653, 2.12511207433, -0.08284278672511, -0, -0, -0, -0, -0.07088374170605, -0.08284278672511, -0.5525895031483, 0, 0, 0, 0, -0.1955516002339, -0.1388457071578, -0.5525900807795, -0.06919251125927, -0.1388455620244, -0.08151284152149, -0.1388455620244, 40.88224653369, 41.21961913814, 40.79321856766, 41.20758617428, 130.6965255771, -1.392780777477, 0, -1.218064165243, 0, -36.34492421987, 69.97176340148, 70, 69.97290820698, 130.8522618585, 125.918348617, 130.5407917489, 125.5897693911, 130.6965255771, 130.6964910484, 125.754247508, 130.852367128, 125.8950987512, 130.5409152315, 125.6133962647, -8.696825067967, -10.08965925735, -8.697025822436, -9.914968777159, -8.697025822436, 3.132092369428, 3.960480612491, 1.126070538901, 1.81246003027, 2.12511207433, 2.129756933902, 2.8877026279, 3.132683967177, 3.808489292558, 1.126776972406, 1.966915963241, -0, -0, -0, -0, -0.008533450714752, 0.5008189100742, 0.5144356870458, 0.4975752421998, 0.5121783739324, 0.5040840809628, 0.5166930001593
6.775, 0.1450852354878, 0, 2.763736825087, 2.753697013346, -0.008457667945383, 0, 2.815154679303, 2.82564811951, -13.24037132297, -0.2096045249317, 0, -106.658840766, 1093.978031865, -133.9397770229, 1166.095836007, -1978.337470073, -6442.388492146, -904.1475697487, -3025.527770069, 21423.2326701, 21423.2326701, 14926.25289421, 7128.735072897, 7797.517821318, 16157.79599866, 16157.79599866, 6887.915730939, 3778.34923968, 3109.566491259, 2.102091605113, 2.044482296646, -0.08299028417259, -0, -0, -0, -0, -0.07797372653329, -0.08299028417259, -0.5029710184075, 0, 0, 0, 0, -0.1580145513736, -0.1261303725926, -0.5029715460427, -0.08759197738954, -0.1261302402805, -0.09909205075635, -0.1261302402805, 41.03554746888, 41.37405728866, 40.9429861195, 41.36007754296, 131.1757203711, -0.769429604335, 0, -0.6330158149998, 0, -20.03883764526, 69.98165252487, 70, 69.98272689247, 131.3362691387, 126.4084449524, 131.0149786301, 126.0671237019, 131.1757203711, 131.1756445615, 126.2379622081, 131.336398844, 126.3842756936, 131.0151249042, 126.0916487226, -9.036881814961, -9.806419901693, -9.037064509197, -9.670027126243, -9.037064509197, 3.050129608449, 3.907712504845, 1.045626821849, 1.76168089114, 2.044482296646, 2.048702759387, 2.83581511103, 3.050880021177, 3.75575011364, 1.046485264411, 1.915880108419, -0, -0, -0, -0, -0.00853968387091, 0.5008153025177, 0.5144339145611, 0.4981389763909, 0.5123833233147, 0.5035117000322, 0.5164845058075
6.8, -0.2355148154614, 0, 2.810021286157, 2.800434666408, -0.3328856620007, 0, 2.859051585517, 2.869044103879, -12.42706212439, -0.1806934541417, 0, -97.65408788737, 1093.880476795, -142.104719882, 1134.583129026, -853.3298762924, -6370.637826481, -144.1511192526, -3243.806351551, 20878.91300357, 20878.91300357, 14528.02875174, 6962.665520511, 7565.363231226, 16734.22021915, 16734.22021915, 7283.991106173, 3943.344408444, 3340.646697729, 1.975766997772, 1.963187725163, -0.08291524600674, -0, -0, -0, -0, -0.08109840536321, -0.08291524600674, -0.4519197801081, 0, 0, 0, 0, -0.1202071417941, -0.1136669717002, -0.4519202533294, -0.1075774945936, -0.1136668526779, -0.1157494012546, -0.1136668526779, 41.18877615433, 41.52845125051, 41.09288476408, 41.51248479228, 131.6548538837, -0.1368745394798, 0, -0.0482034798918, 0, -3.592446700167, 69.99089283034, 70, 69.99188413631, 131.8198554492, 126.8980148222, 131.489437773, 126.5446737857, 131.6548538837, 131.6547305463, 126.7215102533, 131.8200099091, 126.8729763739, 131.4896038247, 126.5700441327, -9.357959060761, -9.494987196663, -9.358123553401, -9.406329366595, -9.358123553401, 2.967499408739, 3.852617995815, 0.96449452988, 1.708533646706, 1.963187725163, 1.966972590322, 2.781582806978, 2.968422920839, 3.700683916393, 0.9654968797237, 1.862481697562, -0, -0, -0, 1.110223024625e-16, -0.008561840554615, 0.5008015419341, 0.514434696887, 0.4986941077035, 0.5125867317364, 0.5029232388053, 0.5162826620376
6.825, -0.6066396643723, 0, 2.839776842604, 2.830798124468, -0.6373566310341, 0, 2.885627825577, 2.894958003386, -11.50871216901, -0.1499287496858, 0, -87.00810986404, 1091.587969287, -144.9249523548, 1100.421911475, 258.4704906159, -6263.462370648, 682.6725168909, -3441.619902652, 20332.73803408, 20332.73803408, 14135.66089416, 6798.58787456, 7337.073019596, 17329.09345445, 17329.09345445, 7663.416860591, 4100.951002813, 3562.465857777, 1.847908441146, 1.881478422845, -0.08265896409678, -0, -0, -0, -0, -0.08095071311561, -0.08265896409678, -0.3998167836879, 0, 0, 0, 0, -0.0818421455063, -0.1015567015718, -0.3998171997643, -0.1280745884518, -0.1015565958867, -0.1302703587168, -0.1015565958867, 41.34191232428, 41.68278313408, 41.24292425975, 41.66483516187, 132.1339713204, 0.4973159770233, 0, 0.5274000291356, 0, 12.82113240967, 69.99897720189, 70, 69.99986872513, 132.3030349289, 127.3869876467, 131.9642468101, 127.0224474477, 132.1339713204, 132.1337943952, 127.2048705165, 132.3032125904, 127.3611374877, 131.9644280348, 127.0486035452, -9.65738334598, -9.160256008268, -9.657529858999, -9.130175219122, -9.657529858999, 2.884473807246, 3.795238831182, 0.8829269978559, 1.653031026497, 1.881478422845, 1.884819259537, 2.725033847423, 2.885575564323, 3.643331270719, 0.8840546189575, 1.806736424127, 5.551115123126e-17, -0, -0, -0, -0.008595289361386, 0.500781590859, 0.5144382026588, 0.4992510608295, 0.5127871225908, 0.5023159532209, 0.5160892827268
6.85, -0.9604193503462, 0, 2.853658838278, 2.845429454869, -0.9141854326641, 0, 2.89561186191, 2.90413425766, -10.48789552501, -0.1167805456696, 0, -79.15814616051, 1087.431832831, -151.6717533496, 1067.695439239, 1392.590964665, -6113.185030968, 1570.054195582, -3623.971411475, 19767.77663906, 19767.77663906, 13734.21873222, 6630.300438293, 7103.918293926, 17950.90279324, 17950.90279324, 8041.637667412, 4257.627761523, 3784.009905889, 1.719385596719, 1.799635224005, -0.08228014723453, -0, -0, -0, -0, -0.0761958341261, -0.08228014723453, -0.3457666354124, 0, 0, 0, 0, -0.04226418150087, -0.08932294347225, -0.3457669919486, -0.1476208194126, -0.08932285136832, -0.1412594159018, -0.08932285136832, 41.49493987113, 41.83703566699, 41.39311245048, 41.8171572782, 132.6131220078, 1.125917669333, 0, 1.086479866392, 0, 29.0268852318, 70.00547205989, 70, 70.0062433282, 132.7858252941, 127.8752955377, 132.4394869665, 127.5004718597, 132.6131220078, 132.612883822, 127.6880220379, 132.7860224604, 127.848697329, 132.4396771773, 127.5273467469, -9.932561965385, -8.806858270778, -9.932690238505, -8.846287593614, -9.932690238505, 2.801349157533, 3.735646734582, 0.8011986446226, 1.595215075634, 1.799635224005, 1.80251601732, 2.666220891803, 2.802621766697, 3.583757589699, 0.8024207998408, 1.748684193907, -0, 1.110223024625e-16, -0, -0, -0.008634356593163, 0.5007597353071, 0.5144443094355, 0.4998271403685, 0.5129921221531, 0.5016812275374, 0.5158964967179
6.875, -1.289937703206, 0, 2.851388190993, 2.84403786022, -1.158632216252, 0, 2.888789913401, 2.896373494351, -9.365711665389, -0.08155589964503, 0, -70.20739500795, 1083.51248034, -158.3149634504, 1038.40482792, 2556.167047948, -5921.534065939, 2500.112176929, -3796.09713305, 19166.20097148, 19166.20097148, 13307.63736329, 6451.168499569, 6856.468863724, 18610.06908136, 18610.06908136, 8436.188470266, 4420.74441721, 4015.444053056, 1.591067121809, 1.717971656485, -0.08184326909043, -0, -0, -0, -0, -0.06758232250156, -0.08184326909043, -0.2877594519805, 0, 0, 0, 0, -0.0007272302226606, -0.076438479972, -0.287759745559, -0.1646228760664, -0.07643840198847, -0.1474452007906, -0.07643840198847, 41.6478386274, 41.99119384658, 41.54345926246, 41.96947706434, 133.0923594013, 1.741600733475, 0, 1.623561922849, 0, 44.84663750829, 70.00998737615, 70, 70.01061838327, 133.2682476579, 128.362872298, 132.9152437455, 127.9787738851, 133.0923594013, 133.0920490078, 128.1709444072, 133.2684586897, 128.3355955968, 132.9154355979, 128.0062932177, -10.18094859953, -8.439578338818, -10.18105778692, -8.557595367448, -10.18105778692, 2.718447210119, 3.673937708762, 0.7196058961165, 1.535151648075, 1.717971656485, 1.720359998821, 2.605220204099, 2.719869515095, 3.522052081512, 0.720880842225, 1.688388326686, -0, -1.110223024625e-16, -0, -0, -0.008673411365686, 0.5007395208203, 0.5144526478359, 0.5004405864085, 0.5132099323874, 0.5010084746443, 0.5156953632843
6.9, -1.593778314212, 0, 2.831114029236, 2.824759156817, -1.375367247236, 0, 2.863384854606, 2.86991476238, -8.146043361304, -0.04679708431522, 0, -61.84556880792, 1080.816360923, -164.6078763689, 1013.658568407, 3649.988744641, -5682.431201278, 3418.002683838, -3960.385880594, 18532.48606149, 18532.48606149, 12842.57601497, 6255.731078415, 6586.844936555, 19295.68499922, 19295.68499922, 8862.801061975, 4596.957460057, 4265.843601918, 1.463822528, 1.636813733037, -0.0814085021433, -0, -0, -0, -0, -0.05559303760767, -0.0814085021433, -0.2236693936209, 0, 0, 0, 0, 0.04229188868241, -0.06244713050519, -0.2236696193947, -0.1788576228603, -0.0624470674709, -0.1493046850897, -0.0624470674709, 41.80059129345, 42.14524501441, 41.69397424518, 42.12181675382, 133.5717377385, 2.338636577938, 0, 2.138580947319, 0, 60.08281930536, 70.01226934036, 70, 70.01274645339, 133.7503199964, 128.8496529803, 133.3916094567, 128.4573797214, 133.5717377385, 133.5713408698, 128.6536175722, 133.750539361, 128.8217731666, 133.3917967961, 128.4854619778, -10.40004325181, -8.061648072223, -10.4001319796, -8.261667112416, -10.4001319796, 2.636091263717, 3.6102223554, 0.6384412541742, 1.472921183462, 1.636813733037, 1.63866103893, 2.542123274036, 2.637640030738, 3.458319167585, 0.6397314610662, 1.625927380488, 1.110223024625e-16, -0, -0, -0, -0.00870768926662, 0.5007236323391, 0.5144626084465, 0.5010868584502, 0.513447360337, 0.5003088268332, 0.515477856556
6.925, -1.870499912447, 0, 2.788167717869, 2.782904295166, -1.569810595045, 0, 2.814838099736, 2.820223029617, -6.842179322458, -0.01501338145908, 0, -54.00328178336, 1080.553779748, -170.925324882, 993.3218594917, 4570.990492835, -5394.385929736, 4266.438065873, -4107.018856632, 17902.33055079, 17902.33055079, 12344.63714193, 6046.476534166, 6298.160607761, 19967.54207106, 19967.54207106, 9319.556954135, 4785.620513865, 4533.93644027, 1.338525742972, 1.556446637523, -0.08102399463806, -0, -0, -0, -0, -0.04150294127808, -0.08102399463806, -0.1531643869984, 0, 0, 0, 0, 0.08455193123592, -0.04746690687109, -0.1531645401464, -0.1915852268887, -0.04746685940942, -0.1489271536524, -0.04746685940942, 41.95318021398, 42.29917956494, 41.84466302039, 42.27419547651, 134.0513021568, 2.90801678991, 0, 2.629036192027, 0, 74.47299518571, 70.01227792138, 70, 70.01260027464, 134.2320617261, 129.3355742439, 133.8686604164, 128.9363092005, 134.0513021568, 134.0508042378, 129.1360200349, 134.2322859265, 129.3071728802, 133.8688402281, 128.9648671896, -10.58755670014, -7.679792534597, -10.58762382477, -7.958719840104, -10.58762382477, 2.554565384621, 3.544603219671, 0.5579594157559, 1.408597679913, 1.556446637523, 1.557703788095, 2.477019410464, 2.556228022321, 3.392660365223, 0.5592455654749, 1.561378455704, -0, -0, 5.551115123126e-17, -0, -0.008733815031564, 0.5007136160928, 0.5144732433231, 0.5017295108447, 0.5137015394584, 0.4996232692882, 0.5152449471878
6.95, -2.123954179902, 0, 2.719543062447, 2.715431698696, -1.742612023394, 0, 2.740328367427, 2.744515467723, -5.471804753808, 0.01370995517824, 0, -46.76085547368, 1083.908346205, -176.4018298542, 976.8363413056, 5301.286715454, -5069.96080469, 5051.457188298, -4217.356621527, 17291.01113939, 17291.01113939, 11842.63289809, 5835.62164915, 6007.011248938, 20608.71596674, 20608.71596674, 9782.64048257, 4977.015041179, 4805.625441391, 1.216057512924, 1.477079470337, -0.0807216205525, -0, -0, -0, -0, -0.0264619449617, -0.0807216205525, -0.0786161695108, 0, 0, 0, 0, 0.1250605320071, -0.03232359915795, -0.07861624753279, -0.2031431803989, -0.0323235670787, -0.1466370740905, -0.0323235670787, 42.10558954607, 42.45299048487, 41.99553081882, 42.42663111297, 134.5310818764, 3.443879287867, 0, 3.085729219103, 0, 87.91910035615, 70.0101848994, 70, 70.01036880614, 134.7134834329, 129.8205777456, 134.3464449452, 129.4155721735, 134.5310818764, 134.5304722233, 129.618129056, 134.7137096869, 129.7917427561, 134.346615077, 129.444515356, -10.74160194187, -7.297991818631, -10.74164748123, -7.656068347438, -10.74164748123, 2.474104899638, 3.477164274888, 0.4783774372527, 1.342240156928, 1.477079470337, 1.477716810257, 2.409987377215, 2.475871579268, 3.325165096013, 0.4796430676795, 1.494809658418, -0, 1.110223024625e-16, -0, -1.110223024625e-16, -0.008750211126361, 0.5007103193806, 0.5144832667555, 0.5023529536033, 0.5139577585699, 0.4989690638612, 0.5150087749412
6.975, -2.359133480404, 0, 2.62402144323, 2.621077949223, -1.901749041653, 0, 2.638867410263, 2.641850989617, -4.054078452442, 0.03901176194171, 0, -40.97043376434, 1091.045379881, -180.0426935617, 964.8276449372, 5819.909999877, -4723.845433971, 5770.843480471, -4275.752801406, 16728.93516986, 16728.93516986, 11363.60498282, 5634.615398663, 5728.989584155, 21189.10728507, 21189.10728507, 10229.28815978, 5161.831172635, 5067.456987142, 1.097305005603, 1.398858260474, -0.08051383485155, -0, -0, -0, -0, -0.0115280275434, -0.08051383485155, -0.00415688163889, 0, 0, 0, 0, 0.1620756472829, -0.01779870865213, -0.00415688574314, -0.2150284216013, -0.0177986910788, -0.1444313628162, -0.0177986910788, 42.25780541066, 42.60667192105, 42.14658074951, 42.57914185874, 135.0110923961, 3.944256048314, 0, 3.509673705157, 0, 100.3676704535, 70.00633275812, 70, 70.0064110441, 135.1945855306, 130.304615573, 134.825009079, 129.8951719656, 135.0110923961, 135.0103675756, 130.099923884, 135.1948128342, 130.2754400751, 134.8251698271, 129.9244076928, -10.8607525292, -6.916793014374, -10.8607775405, -7.351277336506, -10.8607775405, 2.394885349246, 3.407985406849, 0.3998486239648, 1.273908232036, 1.398858260474, 1.398879948906, 2.341103781288, 2.396759079837, 3.255918643923, 0.4010946099919, 1.426288918653, 1.110223024625e-16, -0, -0, -0, -0.008757139251313, 0.5007131045948, 0.5144915840678, 0.5029261161967, 0.5142022175452, 0.4983768784951, 0.5147809505903
7, -2.576201163354, 0, 2.501635465544, 2.499826447891, -2.047590545197, 0, 2.510737591256, 2.512562430844, -2.609474464164, 0.06195127789376, 0, -36.50342760158, 1101.642824092, -183.2375584881, 957.8518429168, 6182.768414784, -4368.904623265, 6432.558814669, -4271.126456121, 16245.35871893, 16245.35871893, 10928.65240898, 5452.314770505, 5476.337638471, 21682.69720491, 21682.69720491, 10639.91303465, 5331.967951307, 5307.945083341, 0.9830623913782, 1.32188172734, -0.08039261726904, -0, -0, -0, -0, 0.002954014751866, -0.08039261726904, 0.06540207524576, 0, 0, 0, 0, 0.1939855368156, -0.004530646143136, 0.06540213962549, -0.2285132455186, -0.004530641683318, -0.1438664774253, -0.004530641683318, 42.40981899803, 42.76021839715, 42.29781352381, 42.73174542534, 135.4913389446, 4.40645259611, 0, 3.898515099703, 0, 111.7836432352, 70.00119896767, 70, 70.00121622806, 135.6753701356, 130.787654062, 135.3043764265, 130.3751077207, 135.4913389446, 135.490504322, 130.5813886152, 135.6755987471, 130.7582348713, 135.304529771, 130.4045423591, -10.94408564375, -6.537970770747, -10.94409200077, -7.045781386263, -10.94409200077, 2.317039460645, 3.337148903418, 0.3224911018493, 1.203669457574, 1.32188172734, 1.321330830767, 2.270449124293, 2.31903420447, 3.185007840988, 0.3237317956891, 1.355890407599, -0, -0, 5.551115123126e-17, -0, -0.008756470841206, 0.5007200322127, 0.5144978133293, 0.5034190994772, 0.5144241553259, 0.4978732292613, 0.5145714713328
7.025, -2.774109835368, 0, 2.355385507592, 2.354631924094, -2.180093951332, 0, 2.359167986447, 2.359924475035, -1.152935098736, 0.08400740160348, 0, -33.20470011433, 1115.04357937, -185.5763308358, 956.004039483, 6488.009546499, -4015.648072476, 7035.966131801, -4203.230314711, 15831.56215025, 15831.56215025, 10546.9113543, 5292.464097365, 5254.44725693, 22102.19416638, 22102.19416638, 11003.84924934, 5482.916204453, 5520.933044888, 0.873759363267, 1.24623813258, -0.0803296198299, -0, -0, -0, -0, 0.01707227487679, -0.0803296198299, 0.1262348616419, 0, 0, 0, 0, 0.2213878940992, 0.007169870430637, 0.126234985709, -0.2426187123405, 0.007169863383911, -0.1443242228486, 0.007169863383911, 42.56162572506, 42.91362429515, 42.44923054453, 42.88445759766, 135.9718238315, 4.827592917505, 0, 4.250568589552, 0, 122.1442266998, 69.99519293933, 70, 69.99519976404, 136.1558451365, 131.269676266, 135.7845622144, 130.8553790069, 135.9718238315, 135.9708920049, 131.0625153613, 136.1560742202, 131.2401121817, 135.7847092927, 130.8849185409, -10.99112761071, -6.163924316113, -10.99111755844, -6.740789522289, -10.99111755844, 2.240696783848, 3.264753020179, 0.2464239225558, 1.131612880599, 1.24623813258, 1.245186850821, 2.198119747741, 2.242817973845, 3.112533005405, 0.2476682943841, 1.283706490077, -0, -0, -0, -1.110223024625e-16, -0.008751137758667, 0.5007287726395, 0.5145023529605, 0.5038408275383, 0.5146189187491, 0.4974451624919, 0.5143857871718
7.05, -2.952346849299, 0, 2.187773147979, 2.187957633911, -2.306367825776, 0, 2.186849400874, 2.186665101686, 0.3026534169216, 0.1042794146497, 0, -31.02444498618, 1129.841601812, -186.6597535979, 958.9877010792, 6754.480702835, -3666.206231719, 7524.061127773, -4085.665342127, 15497.88764674, 15497.88764674, 10209.36737912, 5151.144719521, 5058.222659594, 22440.19589427, 22440.19589427, 11326.23058972, 5616.654264898, 5709.576324825, 0.7697404364981, 1.172036947522, -0.08028183944947, -0, -0, -0, -0, 0.03028908759001, -0.08028183944947, 0.1766701030418, 0, 0, 0, 0, 0.2438071946308, 0.01752484173087, 0.1766702764717, -0.2577653602227, 0.01752482452751, -0.1470524089599, 0.01752482452751, 42.71322166237, 43.06688384663, 42.60082990239, 43.03729093613, 136.4525527686, 5.207490524556, 0, 4.573498173332, 0, 131.4322122005, 69.98870915677, 70, 69.98875308564, 136.6360183528, 131.750682003, 136.2655907674, 131.3359901713, 136.4525527686, 136.4515404708, 131.5433060549, 136.6362473651, 131.721072003, 136.2657336139, 131.3655401069, -11.00174002355, -5.794698824035, -11.00171546806, -6.428499003167, -11.00171546806, 2.165978521611, 3.190922113708, 0.17175550331, 1.05785855945, 1.172036947522, 1.170570703538, 2.124235858905, 2.168235181872, 3.038616215511, 0.1730233159974, 1.209855502299, -0, 1.110223024625e-16, 5.551115123126e-17, -1.110223024625e-16, -0.008744411898677, 0.5007370798261, 0.5145062009409, 0.5041807266582, 0.5147911150119, 0.4971002036774, 0.5142212868699
7.075, -3.107500453138, 0, 2.000404593847, 2.001378328508, -2.417154191666, 0, 1.99554071994, 1.994572653697, 1.746823770757, 0.1236404910572, 0, -29.87855667357, 1145.158986701, -187.5664956484, 964.8761864314, 6984.227839782, -3320.73363501, 7950.047160199, -3922.171465996, 15232.84497158, 15232.84497158, 9912.54715482, 5026.771156097, 4885.775998723, 22711.7641956, 22711.7641956, 11607.21798183, 5733.11141223, 5874.106569604, 0.6713509590267, 1.099399826209, -0.08020559621764, -0, -0, -0, -0, 0.04268386596951, -0.08020559621764, 0.2167898179131, 0, 0, 0, 0, 0.2619698058563, 0.02659129290477, 0.2167900303233, -0.272958259066, 0.02659126685083, -0.1508100067449, 0.02659126685083, 42.86460718655, 43.21999191569, 42.75260965654, 43.19025416513, 136.9335337655, 5.544207343466, 0, 4.859729259212, 0, 139.6362616939, 69.98210055506, 70, 69.98221890238, 137.1159059997, 132.2306848289, 136.7474562746, 131.8169484259, 136.9335337655, 136.9324586907, 132.0237711627, 137.1161335163, 132.2011275255, 136.7475956146, 131.8464147999, -10.97608956091, -5.432393525092, -10.97605233705, -6.116646699699, -10.97605233705, 2.093013184394, 3.115791619133, 0.09861851170807, 0.9825424058763, 1.099399826209, 1.097602511451, 2.048932593809, 2.095405621412, 2.963392425441, 0.09991877331807, 1.134472762178, -0, -0, -0, -0, -0.008739307396751, 0.500743376457, 0.5145102085846, 0.50445055611, 0.5149425225246, 0.4968230093844, 0.5140778946447
7.1, -3.238337714903, 0, 1.800035234545, 1.801625227234, -2.510303110548, 0, 1.792111930514, 1.790538672297, 3.164994118686, 0.1435687671564, 0, -30.02564160837, 1154.852128111, -187.6560093337, 977.04526665, 7176.137716524, -2952.933613967, 8318.090522549, -3654.841136424, 15022.12885678, 15022.12885678, 9600.143985562, 4895.825266599, 4704.318718963, 22932.25225688, 22932.25225688, 11901.92913554, 5855.211293953, 6046.71784159, 0.5789371933256, 1.02846441801, -0.08006784508169, -0, -0, -0, -0, 0.05399037784375, -0.08006784508169, 0.2483754512196, 0, 0, 0, 0, 0.276726071569, 0.03611759772624, 0.2483756937425, -0.2872405593271, 0.03611756245994, -0.1547616614405, 0.03611756245994, 43.01578411421, 43.37294557981, 42.90456697434, 43.34335229157, 137.4147777122, 5.836989723102, 0, 5.107831506409, 0, 146.7495193892, 69.9756203102, 70, 69.97583685093, 137.5955263904, 132.7097156943, 137.2301584399, 132.2982688273, 137.4147777122, 137.413655501, 132.5039308496, 137.5957503388, 132.6803057251, 137.2302941585, 132.3275559742, -10.91461478882, -5.078196241613, -10.91456431638, -5.80709845214, -10.91456431638, 2.021929912931, 3.039532451938, 0.02714537172849, 0.9058402642121, 1.02846441801, 1.026405056893, 1.972367890238, 2.024450036753, 2.887017445271, 0.0284798522962, 1.057718335205, -0, -0, -0, -0, -0.008738131857438, 0.5007470518282, 0.5145146750395, 0.5046649551181, 0.5151018650121, 0.4965979310141, 0.5139274850669
7.125, -3.344222579851, 0, 1.58628867629, 1.588302332645, -2.585230991401, 0, 1.57627726283, 1.574293955243, 4.541426930856, 0.1630122367927, 0, -31.11820173622, 1166.294848529, -187.2103852897, 991.2952445302, 7325.765802017, -2553.261262446, 8625.63199113, -3348.845727782, 14848.05652246, 14848.05652246, 9275.074284298, 4759.552979952, 4515.521304346, 23119.65671257, 23119.65671257, 12208.17758529, 5982.072954843, 6226.104630449, 0.4928465846233, 0.9593844418141, -0.07985453092667, -0, -0, -0, -0, 0.06391576389602, -0.07985453092667, 0.2746972079367, 0, 0, 0, 0, 0.2891094465307, 0.04602368549148, 0.2746974747343, -0.2995448708896, 0.04602364079171, -0.1580075646115, 0.04602364079171, 43.16675736675, 43.52574889349, 43.0566976721, 43.49658177296, 137.8962982979, 6.085611541457, 0, 5.317890963152, 0, 152.7737834987, 69.96952153272, 70, 69.96984645661, 138.0749042297, 133.1878205009, 137.7136923409, 132.7799656979, 137.8962982979, 137.8951398709, 132.9838155272, 138.0751220192, 133.1586505497, 137.713823566, 132.8089805047, -10.8181854478, -4.733200540563, -10.81812130347, -5.5006363115, -10.81812130347, 1.952860844192, 2.962324095401, -0.04252448247505, 0.8279420990377, 0.9593844418141, 0.9571054551061, 1.894727147281, 1.955491203767, 2.809672175709, -0.04116181644069, 0.9797821188522, -0, -0, -0, -0, -0.008742182013546, 0.5007478378199, 0.5145194126122, 0.5048420225534, 0.5152676530088, 0.4964066259174, 0.5137711722155
7.15, -3.426429919249, 0, 1.362515028549, 1.364752915318, -2.642939742965, 0, 1.351413497103, 1.349219100595, 5.867252557311, 0.1813216571571, 0, -32.69891698438, 1175.217617585, -186.3319848881, 998.4785541099, 7430.956496223, -2155.26517279, 8877.023974911, -3011.589059976, 14695.00781541, 14695.00781541, 8933.839640529, 4616.588682733, 4317.250957795, 23289.26912011, 23289.26912011, 12531.68597317, 6116.174124117, 6415.511849055, 0.4134288778168, 0.8923016627509, -0.07957303203068, -0, -0, -0, -0, 0.07223683271123, -0.07957303203068, 0.2990253948741, 0, 0, 0, 0, 0.3000173986055, 0.05645424383802, 0.2990256832566, -0.308981912188, 0.05645418939362, -0.1597688358391, 0.05645418939362, 43.31753452321, 43.67840522952, 43.2089964643, 43.64993447714, 138.3781066988, 6.290201624251, 0, 5.49001151674, 0, 157.7193870194, 69.96399255387, 70, 69.9644267918, 138.5540654158, 133.6650578252, 138.1980452389, 133.2620556958, 138.3781066988, 138.3769180549, 133.4634627391, 138.5542742748, 133.6362175109, 138.1981706109, 133.2907079674, -10.68795997249, -4.398435544545, -10.68788156819, -5.198314349544, -10.68788156819, 1.885923042822, 2.884358570113, -0.1102626255792, 0.7490546414022, 0.8923016627509, 0.8898190452247, 1.816208434167, 1.888638376005, 2.731548369078, -0.1088845699674, 0.9008684992557, -0, -0, -0, -0, -0.008751731355998, 0.5007458424727, 0.5145238508488, 0.5049977508625, 0.5154416683453, 0.4962335103884, 0.5136060333523
