4.03 , 27.5468867217
4.04 , 27.6819204801
4.05 , 27.8169542386
4.06 , 27.951987997
4.07 , 28.0870217554
4.08 , 28.2220555139
4.09 , 28.3570892723
4.1 , 28.4921230308
4.11 , 28.6271567892
4.12 , 28.7621905476
4.13 , 28.8972243061
4.14 , 29.0322580645
4.15 , 29.167291823
4.16 , 29.3023255814
4.17 , 29.4373593398
4.18 , 29.5723930983
4.19 , 29.7074268567
4.2 , 29.8424606152
4.21 , 29.9774943736
4.22 , 30.112528132
4.23 , 30.2475618905
4.24 , 30.3825956489
4.25 , 30.5176294074
4.26 , 30.6526631658
4.27 , 30.7876969242
4.28 , 30.9227306827
4.29 , 31.0577644411
4.3 , 31.1927981995
4.31 , 31.327831958
4.32 , 31.4628657164
4.33 , 31.5978994749
4.34 , 31.7329332333
4.35 , 31.8679669917
4.36 , 32.0030007502
4.37 , 32.1380345086
4.38 , 32.2730682671
4.39 , 32.4081020255
4.4 , 32.5431357839
4.41 , 32.6781695424
4.42 , 32.8132033008
4.43 , 32.9482370593
4.44 , 33.0832708177
4.45 , 33.2183045761
4.46 , 33.3533383346
4.47 , 33.488372093
4.48 , 33.6234058515
4.49 , 33.7584396099
4.5 , 33.8934733683
4.51 , 34.0285071268
4.52 , 34.1635408852
4.53 , 34.2985746437
4.54 , 34.4336084021
4.55 , 34.5686421605
4.56 , 34.703675919
4.57 , 34.8387096774
4.58 , 34.9737434359
4.59 , 35.1087771943
4.6 , 35.2438109527
4.61 , 35.3788447112
4.62 , 35.5138784696
4.63 , 35.6489122281
4.64 , 35.7839459865
4.65 , 35.9189797449
4.66 , 36.0540135034
4.67 , 36.1890472618
4.68 , 36.3240810203
4.69 , 36.4591147787
4.7 , 36.5941485371
4.71 , 36.7291822956
4.72 , 36.864216054
4.73 , 36.9992498125
4.74 , 37.1342835709
4.75 , 37.2693173293
4.76 , 37.4043510878
4.77 , 37.5393848462
4.78 , 37.6744186047
4.79 , 37.8094523631
4.8 , 37.9444861215
4.81 , 38.07951988
4.82 , 38.2145536384
4.83 , 38.3495873968
4.84 , 38.4846211553
4.85 , 38.6196549137
4.86 , 38.7546886722
4.87 , 38.8897224306
4.88 , 39.024756189
4.89 , 39.1597899475
4.9 , 39.2948237059
4.91 , 39.4298574644
4.92 , 39.5648912228
4.93 , 39.6999249812
4.94 , 39.8349587397
4.95 , 39.9699924981
4.96 , 40.1050262566
4.97 , 40.240060015
4.98 , 40.3750937734
4.99 , 40.5101275319
5 , 40.6451612903
5.01 , 40.7801950488
5.02 , 40.9152288072
5.03 , 41.0502625656
5.04 , 41.1852963241
5.05 , 41.3203300825
5.06 , 41.455363841
5.07 , 41.5903975994
5.08 , 41.7254313578
5.09 , 41.8604651163
5.1 , 41.9954988747
5.11 , 42.1305326332
5.12 , 42.2655663916
5.13 , 42.40060015
5.14 , 42.5356339085
5.15 , 42.6706676669
5.16 , 42.8057014254
5.17 , 42.9407351838
5.18 , 43.0757689422
5.19 , 43.2108027007
5.2 , 43.3458364591
5.21 , 43.4808702176
5.22 , 43.615903976
5.23 , 43.7509377344
5.24 , 43.8859714929
5.25 , 44.0210052513
5.26 , 44.1560390098
5.27 , 44.2910727682
5.28 , 44.4261065266
5.29 , 44.5611402851
5.3 , 44.6961740435
5.31 , 44.831207802
5.32 , 44.9662415604
5.33 , 45.1012753188
5.34 , 45.2363090773
5.35 , 45.3713428357
5.36 , 45.5063765941
5.37 , 45.6414103526
5.38 , 45.776444111
5.39 , 45.9114778695
5.4 , 46.0465116279
5.41 , 46.1815453863
5.42 , 46.3165791448
5.43 , 46.4516129032
5.44 , 46.5866466617
5.45 , 46.7216804201
5.46 , 46.8567141785
5.47 , 46.991747937
5.48 , 47.1267816954
5.49 , 47.2618154539
5.5 , 47.3968492123
5.51 , 47.5318829707
5.52 , 47.6669167292
5.53 , 47.8019504876
5.54 , 47.9369842461
5.55 , 48.0720180045
5.56 , 48.2070517629
5.57 , 48.3420855214
5.58 , 48.4771192798
5.59 , 48.6121530383
5.6 , 48.7471867967
5.61 , 48.8822205551
5.62 , 49.0172543136
5.63 , 49.152288072
5.64 , 49.2873218305
5.65 , 49.4223555889
5.66 , 49.5573893473
5.67 , 49.6924231058
5.68 , 49.8274568642
5.69 , 49.9624906227
5.7 , 50.0975243811
5.71 , 50.2325581395
5.72 , 50.367591898
5.73 , 50.5026256564
5.74 , 50.6376594149
5.75 , 50.7726931733
5.76 , 50.9077269317
5.77 , 51.0427606902
5.78 , 51.1777944486
5.79 , 51.3128282071
5.8 , 51.4478619655
5.81 , 51.5828957239
5.82 , 51.7179294824
5.83 , 51.8529632408
5.84 , 51.9879969992
5.85 , 52.1230307577
5.86 , 52.2580645161
5.87 , 52.3930982746
5.88 , 52.528132033
5.89 , 52.6631657914
5.9 , 52.7981995499
5.91 , 52.9332333083
5.92 , 53.0682670668
5.93 , 53.2033008252
5.94 , 53.3383345836
5.95 , 53.4733683421
5.96 , 53.6084021005
