time,Vx_L1,Vx_R1,Vx_L2,Vx_R2,Vx_SM,Pbk_Con
7.508000000000842,68.8349286993642,70.8884113699491,70.51243416773139,71.27407719802486,69.93400791315848,0
7.509000000000842,68.83462868973855,70.88854564672515,70.51485153849134,71.27459947044723,69.93399645570013,0
7.510000000000843,68.83433756070316,70.88867377306484,70.51726648394504,71.27511528994468,69.93398560532549,0
7.511000000000843,68.83405529193826,70.88879576879255,70.5196790524188,71.27562460404594,69.93397536410136,0
7.512000000000843,68.83378186324705,70.88891165318762,70.52208929990053,71.27612736413971,69.93396573382701,0
7.513000000000844,68.8335172546543,70.88902144498086,70.52449728984058,71.27662352495865,69.93395671604257,0
7.514000000000844,68.83326144648709,70.88912516234602,70.52690309278086,71.27711304416894,69.93394831204024,0
7.515000000000844,68.83301441943725,70.88922282288954,70.52930678582646,71.27759588205268,69.93394052287735,0
7.516000000000845,68.83277615460573,70.8893144436413,70.53170845197924,71.2780720012712,69.93393334939206,0
7.517000000000845,68.83254663352912,70.88940004104914,70.53410817935429,71.2785413666968,69.93392679222072,0
7.518000000000845,68.83232583818902,70.88947963097841,70.53650606030325,71.27900394530086,69.93392085181664,0
7.519000000000846,68.83211375100586,70.88955322871841,70.5389021904693,71.27945970608674,69.93391552847059,0
7.520000000000846,68.83191035481812,70.88962084899607,70.5412966677991,71.27990862005677,69.93391082233164,0
7.521000000000846,68.8317156328488,70.88968250599707,70.54368959153655,71.28035066020286,69.93390673342869,0
7.522000000000847,68.83152956866169,70.8897382133943,70.54608106122218,71.28078580151154,69.93390326169204,0
7.523000000000847,68.83135214610854,70.88978798438288,70.54847117572044,71.28121402097624,69.93390040697469,0
7.524000000000847,68.83118334927016,70.88983183172086,70.55086003229445,71.28163529760816,69.93389816907286,0
7.525000000000848,68.83102316239342,70.88986976777429,70.55324772574592,71.2820496124418,69.93389654774573,0
7.526000000000848,68.83087156982596,70.88990180456545,70.55563434763481,71.28245694852902,69.93389554273375,0
7.527000000000848,68.8307285559512,70.88992795382281,70.55801998559026,71.28285729091918,69.93389515377562,0
7.528000000000849,68.83059410512506,70.88994822703103,70.56040472272129,71.28325062662275,69.93389538062355,0
7.529000000000849,68.83046820161621,70.88996263547989,70.56278863713249,71.28363694455692,69.93389622305665,0
7.530000000000849,68.83035082955159,70.88997119031089,70.56517180154648,71.28401623547332,69.93389768089253,0
7.53100000000085,68.83024197286764,70.88997390255999,70.56755428303275,71.28438849186826,69.93389975399686,0
7.53200000000085,68.83014161526907,70.88997078319585,70.56993614283891,71.28475370787699,69.93390244229107,0
7.53300000000085,68.83004974019502,70.88996184315268,70.57231743631844,71.28511187915423,69.93390574575821,0
7.534000000000851,68.82996633079354,70.88994709335724,70.57469821294725,71.28546300274351,69.9339096644468,0
7.535000000000851,68.8298913699042,70.88992654474922,70.5770785164186,71.28580707693756,69.93391419847325,0
7.536000000000851,68.82982484004891,70.88990020829553,70.57945838480602,71.28614410113352,69.93391934802274,0
7.537000000000852,68.82976672343047,70.88986809499802,70.58183785078185,71.28647407568511,69.93392511334852,0
7.538000000000852,68.82971700193858,70.88983021589509,70.58421694187929,71.28679700175587,69.93393149477039,0
7.539000000000852,68.82967565716241,70.88978658205777,70.58659568078492,71.28711288117613,69.93393849267196,0
7.540000000000853,68.82964267040916,70.88973720458054,70.58897408564978,71.2874217163065,69.93394610749731,0
7.541000000000853,68.82961802272776,70.88968209456805,70.59135217040689,71.28772350991083,69.93395433974703,0
7.542000000000853,68.82960169493659,70.88962126311806,70.59372994508436,71.28801826504081,69.93396318997399,0
7.543000000000854,68.82959366765439,70.88955472130193,70.59610741610403,71.28830598493406,69.93397265877881,0
7.544000000000854,68.82959392133378,70.8894824801432,70.5984845865574,71.28858667292725,69.93398274680553,0
7.545000000000854,68.82960243629569,70.8894045505955,70.60086145645103,71.2888603323852,69.93399345473706,0
7.546000000000855,68.82961919276477,70.88932094352033,70.60323802291616,71.28912696664645,69.93400478329149,0
7.547000000000855,68.82964416877681,70.88923166783576,70.60561426265932,71.28938727689953,69.93401672016839,0
7.548000000000855,68.82967733660544,70.8891367332521,70.60799011767699,71.28964228434339,69.93402924731055,0
7.549000000000856,68.82971866473838,70.88903615717935,70.61036551143371,71.28989187351357,69.93404236870667,0
7.550000000000856,68.82976811652421,70.8889299606832,70.612740326124,71.29013595766423,69.93405608859588,0
7.551000000000856,68.82982565145549,70.88881816777152,70.61511440768091,71.29037446935223,69.93407041155518,0
7.552000000000857,68.82989122627204,70.8887008047176,70.61748757182771,71.29060735760594,69.93408534243393,0
7.553000000000857,68.82996479587584,70.88857789950995,70.61985961057614,71.29083458480703,69.93410088628507,0
7.554000000000857,68.83004631409621,70.88844948139743,70.62223029888158,71.29105612370313,69.93411704829117,0
7.555000000000858,68.83013573360773,70.88831557983826,70.62459939769605,71.29127209928154,69.93413383104559,0
7.556000000000858,68.83023300125578,70.88817622331469,70.62696663630453,71.2914832267145,69.93415122654623,0
7.557000000000858,68.83033806029063,70.88803145051901,70.62933171525454,71.29168949178062,69.93416924081954,0
7.558000000000859,68.83045084916662,70.88788130567821,70.63169429634409,71.2918908697923,69.93418788083538,0
7.559000000000859,68.8305713030788,70.88772583687731,70.63405401179509,71.29208734239005,69.93420715401689,0
7.560000000000859,68.83069935544576,70.8875650945629,70.63641047468936,71.29227890304874,69.93422706794006,0
7.56100000000086,68.83083493919128,70.88739913036724,70.63876328945293,71.29246555299464,69.93424763020786,0
7.56200000000086,68.83097798782657,70.8872279961473,70.64111206179361,71.29264729753338,69.934268848326,0
7.56300000000086,68.83112843636971,70.88705174319473,70.64345640781892,71.29282414287034,69.93429072958423,0
7.564000000000861,68.83128622212819,70.88687042157764,70.64579596862038,71.2929960932931,69.93431328082308,0
7.565000000000861,68.83145128538787,70.88668407954202,70.64813052634783,71.29316314606454,69.93433650625367,0
7.566000000000861,68.83162357006034,70.88649276277674,70.65045986927647,71.29332529251516,69.93436041006777,0
7.567000000000862,68.83180302417034,70.88629651387826,70.65278377666147,71.29348251749748,69.93438499674693,0
7.568000000000862,68.83198960022757,70.88609537200493,70.65510204327303,71.29363479835034,69.93441027060167,0
7.569000000000862,68.83218325549569,70.88588937266877,70.65741448753397,71.29378210469507,69.9344362356136,0
7.570000000000863,68.83238395215895,70.88567854761219,70.65972095664961,71.29392439868946,69.93446289532709,0
7.571000000000863,68.83259165739077,70.88546292474941,70.66202132919337,71.2940616356655,69.93449025278311,0
7.572000000000863,68.83280634332844,70.88524252816097,70.66431551550524,71.29419376507791,69.93451831049026,0
7.573000000000864,68.83302798696047,70.88501737813724,70.66660345626775,71.29432073169249,69.93454707042724,0
7.574000000000864,68.83325656993262,70.88478749127044,70.66888511961996,71.29444247694545,69.93457653407106,0
7.575000000000864,68.83349207828195,70.88455288059701,70.67116049715409,71.29455894040714,69.93460670244592,0
7.576000000000865,68.83373450210807,70.88431355579142,70.67342959911893,71.29467006129036,69.93463757618713,0
7.577000000000865,68.83398383519213,70.88406952341228,70.67569244912465,71.29477577994655,69.93466915561575,0
7.578000000000865,68.83424007457545,70.88382078719853,70.67794907861484,71.29487603930107,69.93470144081945,0
7.579000000000866,68.83450322010916,70.88356734841251,70.68019952133803,71.29497078618475,69.93473443173593,0
7.580000000000866,68.83477327398703,70.88330920622317,70.68244380801852,71.29505997252669,69.93476812823546,0
7.581000000000866,68.83505024027321,70.8830463581217,70.68468196139307,71.29514355637946,69.93480253019976,0
7.582000000000867,68.83533412443589,70.88277880035977,70.686913991748,71.29522150275761,69.93483763759532,0
7.583000000000867,68.83562493289747,70.88250652839936,70.68913989306017,71.29529378427472,69.93487345053856,0
7.584000000000867,68.83592267261021,70.88222953736261,70.6913596398161,71.29536038157396,69.93490996935228,0
7.585000000000868,68.83622722145957,70.88194767481295,70.69357318502522,71.29542128402257,69.93494720122898,0
7.586000000000868,68.83653724255858,70.88165916381429,70.69578046538422,71.29547648849035,69.93498520544164,0
7.587000000000868,68.83685288088793,70.88136347153535,70.69798139530467,71.29552598816657,69.93502398577006,0
7.588000000000869,68.83717436600462,70.88106038458811,70.70017586695954,71.29556978489262,69.93506354499812,0
7.589000000000869,68.83750197292181,70.88074991334688,70.70236374959666,71.29560788891482,69.93510388344842,0
7.590000000000869,68.83783597874633,70.88043222983067,70.7045448893218,71.29564031853217,69.93514500015128,0
7.59100000000087,68.83817664939332,70.88010761882498,70.70671910940843,71.29566709941135,69.93518689334569,0
7.59200000000087,68.8385242291406,70.87977643475712,70.70888621111162,71.29568826382862,69.93522956090932,0
7.59300000000087,68.83887893289085,70.87943906524325,70.7110459749362,71.29570384986661,69.93527300071173,0
7.594000000000871,68.83924094095248,70.87909590162009,70.71319816230277,71.29571390058013,69.93531721088888,0
7.595000000000871,68.83961039610291,70.87874731632073,70.71534251754972,71.2957184631457,69.93536219004342,0
